x , y
0.0 , 0.0
0.603105001449537 , 1.6708564988501207
0.41314038111690365 , 0.8471366839472094
0.7851088611555374 , 1.4254615149509728
0.7740211064070038 , 0.9584100728771063
0.7374520385769804 , 0.9721466731098882
0.6386385921540312 , -0.07942610458545996
0.6495203873116069 , 1.282467019109714
0.430249159523353 , 0.5158913134323162
0.7324999742042798 , 0.8404104642412751
0.14187484181397086 , 0.9692345964760815
1.3373322966857157 , 0.7456720206174798
0.5409379816520173 , 1.3541425740927981
0.198409701542865 , 1.4965652579985589
0.3748997235271707 , 0.9864782207581126
0.5052550790918175 , 0.8508570609142201
0.8408675872846618 , 0.25810645434549256
0.5189638594834359 , 1.277941071617279
0.9885138795956058 , 0.19839906832654014
0.33693571356802965 , 0.8474800717188083
0.5389251437532961 , 0.4881343045538943
1.1812015097747006 , 0.20874976501577475
0.4883086488098165 , 0.05364178445410128
1.191957146448425 , -0.4628170903879549
0.1186211778838603 , 0.4123849304989519
0.9188664098434771 , -0.394008766482976
0.8504968636387682 , 0.19232570895488466
0.9975904737930746 , 0.07693515814970281
0.5941784674424527 , 1.3590417448343186
0.5306479041780302 , 0.41005070584266046
0.6000332353693317 , 0.9267032023349118
0.5886681601092428 , 1.2231529023384609
0.7934930105721112 , 0.13790329473482527
1.1677892076138898 , 1.0285106857594208
1.5256140410198327 , 0.5754342657578446
0.4841195529132542 , 0.5272232940000681
0.24168666186171714 , 0.3760437183162207
0.22387101320634245 , 0.7693845066532747
0.8167551753957879 , 1.3125535819906569
0.3039617872301818 , 0.16201176913955861
0.4534343827986754 , 0.6390464227077215
0.6185000571728234 , 1.2756626005920575
1.3546811296673458 , 0.44742078287223436
0.6469262916391677 , 0.6113550714029005
0.4042194546574694 , 0.8682876418232073
0.8104861236579023 , 0.4015230570916497
0.4305865843388763 , 0.5056257355472058
0.5191890350077684 , 1.2003717437108734
0.4141910265370435 , 1.222326367742126
0.7577721331234657 , 0.21038096560342262
0.5942349071274146 , 0.5236735125575112
0.9089908606078718 , 0.6077302615901481
0.6303993111085991 , 0.9967766508638964
0.5376092234371468 , 0.6977072678750948
0.618633001515684 , 1.014001139060691
0.5227163416172127 , 0.7690229034522097
0.4815821370223333 , 1.418080819689179
0.38868417416315104 , 0.7697033233365912
0.3757486853476754 , 0.35306808206257895
0.10313111688657783 , 1.170465724424088
0.89004030060284 , 0.5409825471821839
0.546456932620839 , 0.2120577770259655
1.0691688665034376 , 0.8081747653822466
0.7457803600651356 , 0.48173142505408234
0.721242359170246 , 0.47911438418796803
0.43833810877603696 , 0.3600902932330307
0.7201344780556237 , -0.032833143343617976
0.672719008517844 , 0.6725714480821336
0.5514789411172359 , 0.36857182482865486
0.2585295486324389 , -0.13727424521718934
0.3865088151124386 , 0.6689462536177578
0.3439664397919505 , 1.1781873394105766
1.003604591764696 , 0.11336682524220021
0.39930165255744954 , 0.7989096068268957
0.22636829977621814 , 0.6726619021647122
0.520027133241497 , 0.7205017110653941
2.1300684117186552 , 0.6619409925205512
1.9286749922502306 , -0.13290709968092018
0.3319195712995456 , 0.6003170007565033
0.47086524006801184 , 0.6633285974150884
0.22402452982914858 , -0.01163238926932808
0.4286902008208683 , 1.2868252043865356
0.22528641792088655 , 1.0260803925196538
0.02941631667405202 , 1.5550795085802616
0.9790318310143656 , 0.07267161617102319
0.17473262046975194 , 0.9320909124655595
0.36513383229518054 , 1.4180679973236336
0.8649539613526448 , 0.8514580720693381
0.5262784948605241 , 2.0245586801702857
0.8313210981123393 , 0.2993907840176016
1.0739908629196435 , -0.4062703821058584
0.23742926754482102 , 0.6863407101528987
0.4792334735155498 , 1.7650962144770328
0.2610663741886925 , 1.5728850240327972
0.557056872622752 , 0.35349811110757906
0.2651385143249926 , 0.29127217029121416
0.6202685728898873 , -0.7494320223318655
0.46840332103983134 , 0.7851737394109221
0.4023517702949206 , 1.6318619044807017
1.8417721707521466 , 0.2380602859858852
0.7351369765413472 , 0.5347774003852457
0.6447847470263265 , 0.18974201863080026
0.6506626275311244 , 0.43988991949314066
0.9226567186403564 , 0.6524206277344667
0.8631404874669221 , 0.6192305587503417
0.692315035753477 , 0.30877718966449685
0.3028243651314406 , 0.5829920013545352
0.1272726452523704 , 0.5660315252049697
0.5615714368429657 , 0.3040981374594868
1.0925739740718345 , 0.4268295089454458
0.2883593297318396 , 0.5480383943918863
0.47142755166711475 , 1.1852580242573827
0.48513394278056043 , 0.23224103461004825
0.310482258577243 , 1.0630375270437018
0.770249994113829 , 0.5526294546826499
0.37228761650898506 , 1.0540960455189328
0.570583714038255 , 0.9480492427549261
0.4639993291248454 , 0.6084347828748129
0.17715701674904633 , 0.765032588879301
0.6471960646875794 , 0.8241975970436686
0.24190946157223825 , 0.6440117887725764
1.8948900367238748 , 0.2922273674723246
0.4015346693320383 , 0.9230152395235254
0.6000502138565991 , 1.3630625879808118
